organization_name,communityId,country
"ASSOCIATION DE DEVELOPPEMENT, D'AMENAGEMENT ET DE SERVICES EN ENVIRONNEMENT ET EN AGRICULTURE DU GERS (ADASEA32)",14873,FR
YURIY FEDKOVYCH CHERNIVTSI NATIONAL UNIVERSITY,14874,UA
BUKKI NEMZETI PARK IGAZGATOSAG,14875,HU
INNOCENT LIMITED,14876,UK
"MINISTERIUM FUR UMWELT, KLIMA UND ENERGIEWIRTSCHAFT BADEN-WUERTTEMBERG",14877,DE
AVALON FRESH LIMITED,14878,UK
The Pennsylvania State University,14879,US
BUMBLEBEE CONSERVATION TRUST,14880,UK
CANCER RESEARCH UK LBG,14881,UK
STIFTELSEN STOCKHOLM SCHOOL OF ECONOMICS (SSE) INSTITUTE FOR RESEARCH,14883,SE
ARCHIMEDE SOLUTIONS SARL,14884,CH
STICHTING THE TACTICAL TECHNOLOGY COLLECTIVE (TTC),14885,NL
LATRA INNOVATION LAB,14886,EL
INSTITUT ZA DRUSTVENA ISTRAZIVANJA U ZAGREBU,14887,HR
"ZAVOD ZA KULTURO, UMETNOST IN IZOBRAZEVANJE KERSNIKOVA",14888,SI
FONDAZIONE GROSSETO CULTURA,14889,IT
THE MOFET INSTITUTE - THE SCHOOL FOR THE RESEARCH AND DEVELOPMENT OF PROGRAMS IN TEACHER TRAINING AND EDUCATION AT COLLEGES,14890,IL
PLAVI SVIJET INSTITUT ZA ISTRAZIVANJE I ZASTITU MORA,14891,HR
NORDLICHT MANAGEMENT CONSULTANTS GMBH,14893,DE
Web2Learn,14896,EL
BIOMERIEUX SA,14897,FR
QURASOFT GMBH,14899,DE
W.L. GORE & ASSOCIATI S.R.L.,14900,IT
ABBOTT LABORATORIES LIMITED,14901,UK
ST JUDE MEDICAL COORDINATION CENTER,14902,BE
ABBOTT FRANCE,14903,FR
CARMAT,14904,FR
MEDITRIAL S.R.L.,14905,IT
ABBOTT BV,14906,NL
EDWARDS LIFESCIENCES LLC,14907,US
"EVALVE, INC",14908,US
ABBOTT LABORATORIOS LDA,14909,PT
EDWARDS LIFESCIENCES BV,14910,NL
EDWARDS LIFESCIENCES SAS,14911,FR
NEWRONIKA SPA,14912,IT
IDRIS ONCOLOGY B.V.,14913,NL
EDWARDS LIFESCIENCES BELGIUM BV,14914,BE
W L GORE & ASSOCIATES BV,14915,NL
EDWARDS LIFESCIENCES GMBH,14916,DE
SYNTHES GMBH,14917,CH
ABBOTT GMBH & CO KG,14918,DE
ST JUDE MEDICAL BUSINESS SERVICES INC,14920,US
GLOBAL HEART HUB COMPANY LIMITED BY GUARANTEE,14921,IE
EDWARDS LIFESCIENCES SARL,14922,CH
ST JUDE MEDICAL CARDIOLOGY DIVISION INC,14923,US
INSTYTUT ROZWOJU MIAST I REGIONOW,14924,PL
FORTH TOGETHER CIC,14925,UK
SOCIEDADE AFONSO CHAVES-ASSOCIACAO DE ESTUDOS ACOREANOS,14926,PT
EUROPEAN ASSOCIATION FOR THE EDUCATION OF ADULTS,14927,BE
INSTAR TECHNOLOGIES A S,14928,CZ
ALTAMIRANO DE JONG MONICA ALEJANDRA DE JESUS,14929,NL
THE NATURE OF CITIES EUROPE COMPANY LIMITED BY GUARANTEE,14930,IE
NORWEGIAN SEAWEED ASSOCIATION AS,14931,NO
FORBAIRTI ROSRUA TEORANTA,14932,IE
DRAGOZET ALEKSANDRA,14933,NL
LEGA ITALIANA PER LA LOTTA CONTRO I TUMORI - ASSOCIAZIONE DI PROMOZIONE SOCIALE,14934,IT
CHALVATZA FILOTHEI,14935,EL
NBS INSTITUTE AB (SVB),14946,SE
OFFICE NATIONAL DES FORETS,14947,FR
Green Estates Oy,14948,FI
GCF - GLOBAL CLIMATE FORUM EV,14950,DE
CHINESE ACADEMY OF FORESTRY,14951,CN
BITCOMP OY,14952,FI
INNOVASILVA APS,14953,DK
Zhejiang A&F university,14954,CN
International Centre for Bamboo and Rattan,14955,CN
Central South University of Forestry and Technology,14956,CN
FORESTRE LIMITED,14957,UK
FONDAZIONE PER LA RICERCA E L'INNOVAZIONE,14958,IT
TSIPOTAS DIMITRIOS,14959,EL
MOVERSE IKE,14960,EL
THE TALL SHIP GLENLEE TRUST,14961,UK
Ascanio Entertainment Limited,14962,CY
VEXLUM OY,14963,FI
AGILE OPTIC GMBH,14964,DE
EKSMA OPTICS UAB,14965,LT
"BUK DOO ZA PROIZVODNJU, PROMET ROBAI USLUJGA, EXPORT - IMPORT, PODGORICA",14966,ME
ZAVOD ZA HIDROMETEOROLOGIJU I SEIZMOLOGIJU PODGORICA,14967,ME
"DOO ZA PROIZVODNJU, TRGOVINU, PROMET I USLUGEEXPORT IMPORT MNB KRUNA -ULCINJ",14968,ME
VUCINIC DRAGICA,14969,ME
RAJKOVIC RADE,14970,ME
FRIED V NEUMAN GESELLSCHAFT MBH,14981,AT
REGIONETZ GMBH,14982,DE
DCCS GMBH,14983,AT
SOFTWARE AND TESTING SOLUTIONS,14984,FR
ESTRA SPA ENERGIA SERVIZI TERRITORIO AMBIENTE,14985,IT
CIRCONTROL SA,14986,ES
NEUMAN ALUMINIUM FLIESSPRESSWERK GMBH,14987,AT
FEV SOFTWARE AND TESTING SOLUTIONS GMBH,14988,DE
ABB E-MOBILITY S.P.A.,14989,IT
"MYCROFT MIND, A.S",14990,CZ
UNIVERSITA DEGLI STUDI DEL MOLISE,14995,IT
AGENCE NATIONALE DE LA SECURITE ROUTIERE,14996,MA
WALK21 FOUNDATION,14997,UK
HEALTHY PEOPLE RWANDA,14998,RW
AFRICAN CYCLING FOUNDATION,14999,NG
UNION AFRICAINE DES TRANSPORTEURS PUBLICS (UATP) ASSOCIATION,15000,CI
GLOBAL ALLIANCE OF NGOS FOR ROAD SAFETY,15001,CH
AKENTEN APPIAH-MENKA UNIVERSITY OF SKILLS TRAINING AND ENTREPRENEURIAL DEVELOPMENT,15002,GH
GOMETRO (PTY) LTD,15003,ZA
ZAMBIA ROAD SAFETY TRUST,15004,ZM
FONDAZIONE IRCCS POLICLINICO SAN MATTEO,15011,IT
WIJNEN WILLEM,15014,NL
Nevus Netwerk Nederland,15015,NL
ATHENA TECH SL,15016,ES
ASOCIATIA MELANOM ROMANIA,15017,RO
STUDIA-Schlierbach Studienzentrum für internationale Analysen,15019,AT
University of Forestry,15020,BG
EKOLOSKI INSTITUT ECOLOGICA * Environmental Institute ECOLOGICA,15021,HR
WOLFGANG SUSKE,15022,AT
STICHTING AVALON FOUNDATION,15023,NL
ASOCIACION AGRARIA JOVENES AGRICULTORES DE SEVILLA,15024,ES
TENUTA DI PAGANICO SOCIETA AGRICOLASPA,15025,IT
SOLUCIONES INMERSIVAS SOCIEDAD LIMITADA,15026,ES
NUMENA GmbH,15027,DE
HOCHSCHULE FUR ANGEWANDTE WISSENSCHAFTEN HOF,15029,DE
OPIFICIO DELLE PIETRE DURE,15030,IT
INCEPTION SRL,15032,IT
PIXELATED REALITIES PUBLIC ORGANIZATION,15034,UA
AEDEKA SRL,15035,IT
PHASMATIC IDIOTIKI KEFALAIOUCHIKI ETAIREIA,15036,EL
Smarteducationlab S.R.L.,15037,IT
VARTA STORAGE GMBH,15039,DE
CONWEAVER GMBH,15040,DE
REELWELL,15042,NO
AZIENDA UNITA' SANITARIA LOCALE TOSCANA CENTRO,15046,IT
UDRUZENJE ZA SRCANU SLABOST SRBIJE,15047,RS
INSTITUT ZA KARDIOVASKULARNE BOLESTI VOJVODINE,15048,RS
MEDCON INTERNATIONAL BV,15049,NL
PKNM SOLUTIONS SARL,15051,CH
FEDERACIO CATALANA D'ASSOCIACIONS DE PROPIETARIS FORESTALS,15052,ES
"BAYERISCHES STAATSMINISTERIUM FUR ERNAHRUNG, LANDWIRTSCHAFT, FORSTEN UND TOURISMUS",15053,DE
ANSUB - ASSOCIACAO DE PRODUTORES FLORESTAIS DO VALE DO SADO,15054,PT
LATVIJAS LOGISTIKAS ASOCIACIJA,15055,LV
GOVERNMENT COLLEGE UNIVERSITY FAISALABAD,15056,PK
CONFEDERAZIONE ITALIANA AGRICOLTORI TOSCANA,15057,IT
TERRE REGIONALI TOSCANE,15058,IT
UNION DE GANADEROS Y AGRICULTORES DE LEON U.G.A.L.,15059,ES
UNION DE PEQUENOS AGRICULTORES Y GANADEROS,15060,ES
UNION DE PEQUENOS AGFRICULTORES CASTILLA-LA MANCHA,15061,ES
LA UNION DE PEQUENOS AGRICULTORES Y GANADEROS DE ARAGON (UPA-ARAGON),15062,ES
DEUTSCHE DIABETES FORSCHUNGSGESELLSCHAFT EV,15064,DE
FEDERATION FRANCAISE DES DIABETIQUES,15065,FR
"Olatec Therapeutics, BV",15066,NL
CRDC NUOVE TECNOLOGIE PER LE ATTIVITA PRODUTTIVE SCARL,15080,IT
GOLAEM SA,15081,FR
UNIVERSITE RENNES II,15082,FR
SIA LIGHTSPACE TECHNOLOGIES,15083,LV
UNIVERSITE DE NGOUNDERE,15084,CM
UNIVERSITE DE LA MANOUBA,15085,TN
PARC NATIONAL DE PORT-CROS,15086,FR
ENVECO ANONYMI ETAIRIA PROSTASIAS KAI DIAHIRISIS PERIVALLONTOS A.E.,15087,EL
INDOC RESEARCH EUROPE GGMBH,15088,DE
Demcon Data Driven Solutions B.V.,15090,NL
Near Real Oy,15093,FI
HRVATSKA UDRUGA ZA UMJETNU INTELIGENCIJU,15096,HR
ASOUTI V & SIA OE,15099,EL
OPTIMAD ENGINEERING SRL,15100,IT
EXOLAUNCH GMBH,15101,DE
GEORGIAN TECHNICAL UNIVERSITY,15102,GE
SOUTH AFRICAN NATIONAL BIODIVERSITY INSTITUTE,15104,ZA
Rice University,15105,US
FINCLOUD OY,15106,FI
FINWE OY,15107,FI
ALLBESMART LDA,15108,PT
"ADTECHNOLOGIES, UNIPESSOAL LDA",15109,PT
QU & CO AI BV,15110,NL
CAPGEMINI DEUTSCHLAND GMBH,15111,DE
QUIBIM SOCIEDAD LIMITADA,15118,ES
SIEMENS SA,15129,PT
WATTSON ELEMENTS,15130,FR
ADVANTIC SISTEMAS Y SERVICIOS SL,15141,ES
VOLTALIS SA,15142,FR
HAVELSAN HAVA ELEKTRONIK SANAYI VE TICARET,15143,TR
EUROPEAN COMPOSIT RECYCLING TECHNOLOGY AS,15152,DK
SIEC BADAWCZA LUKASIEWICZ - INSTYTUT CIEZKIEJ SYNTEZY ORGANICZNEJ BLACHOWNIA,15153,PL
STICHTING IUCN NEDERLANDS COMITE,15154,NL
MUNICIPIO DE ALPIARCA,15155,PT
GASER OSSIDO DURO SRL,15163,IT
THE SEAWEED COMPANY GREEN TURTLE LIMITED,15176,IE
FUNDACION ACCION CONTRA EL HAMBRE,15177,ES
Sagremarisco-Viveiros de Marisco Lda,15178,PT
FUNDACION CENTRO TECNOLOGICO ACUICULTURA DE ANDALUCIA,15179,ES
KEFALONIA FISHERIES INDUSTRIAL AND COMMERCIAL COMPANY AE,15180,EL
LONGLINE ENVIRONMENT LIMITED,15181,IE
"YELLOW SEA FISHERIES RESEARCH INSTITUTE, CHINESE ACADEMY OF FISHERY SCIENCES",15182,CN
INFOTEAM SRL,15183,IT
BIO-MARINE INGREDIENTS IRELAND LIMITED,15184,IE
THE SEAWEED COMPANY BLUE TURTLE LIMITED,15185,IE
BIOLOG HEPPE GMBH,15190,DE
GLOBAL SUSTAINABLE TRANSFORMATION GST GmbH,15191,DE
DCS COMPUTING GMBH,15199,AT
KEYDATA BILGI ISLEM TEKNOLOJI SISTEMLERI AS,15200,TR
Theramed Healthcare SRL,15202,RO
European Academy of Allergy and Clinical Immunology,15203,CH
NOPALM INGREDIENTS BV,15204,NL
PROCTER & GAMBLE TECHNICAL CENTRES LIMITED,15205,UK
AVANTIUM SUPPORT BV,15206,NL
B.FAB GMBH,15207,DE
COOL PLANET TECHNOLOGIES LIMITED,15208,UK
CARBOTAINER PROYECTOS SL,15209,ES
ROSI ALPES,15210,FR
SCATEC ASA,15212,NO
DOW SILICONES BELGIUM,15213,BE
SCATEC AFRICA (PTY) LTD,15214,ZA
MYLAR SPECIALTY FILMS UK LIMITED,15216,UK
SOLI TEK CELLS,15217,LT
HME HAMBURGER MULLENTSORGUNG ROHSTOFFVERWERTUNGSGESELLSCHAFT MBH,15218,DE
DOW CHEMICAL IBERICA SL,15220,ES
SOLENERGIKLYNGEN,15222,NO
REC SOLAR NORWAY AS,15223,NO
POLYTECHNIK LUFT- UND FEUERUNGSTECHNIK GMBH,15225,AT
DAIKIN APPLIED EUROPE SPA,15226,IT
INTERNATIONAL CROPS RESEARCH INSTITUTE FOR THE SEMI-ARID TROPICS,15227,IN
SERVIÇO NACIONAL DE APRENDIZAGEM INDUSTRIAL,15228,BR
AVIONIC BIOVOLATILES,15230,IN
NEVIS PROTYPES PERIVALLONTIKES EFARMOGES ANONYMI ETAIRIA,15232,EL
NOVELYEAST,15233,BE
MAS CONSULTING SRL,15238,IT
WATERJADE SRL,15239,IT
DEPRO CONTROL GMBH,15246,AT
KOREA INSTITUTE OF ENERGY RESEARCH,15247,KR
AB PANEVEZIO STIKLAS,15248,LT
PLASMAAIR AG OXIDATIVE ABGASBEHANDLUNG UND PLASMASYSTEME,15249,DE
24SEA,15251,BE
ALERION TECHNOLOGIES SL,15252,ES
C-CUBE INTERNATIONAL BV,15254,NL
NORTHER,15255,BE
"TECNICAS Y SERVICIOS DE INGENIERÍA, S.L.",15256,ES
OBSERVATOIRE MEDITERRANEEN DE L'ENERGIE,15257,FR
FERRUM TECNOINDUSTRIAL SL,15258,ES
SOLARLITE CSP TECHNOLOGY GMBH,15259,DE
RODAMA MAQUINARIA SL,15260,ES
SKF BV,15261,NL
EMBOTECH AG,15262,CH
THORNTON BANK MAINTENANCE SERVICES,15263,BE
EDR & MEDESO AS,15264,NO
LAU LAGUN BEARINGS SL,15265,ES
ZF WIND POWER ANTWERPEN NV,15266,BE
C-POWER NV,15267,BE
BP INTERNATIONAL LIMITED,15268,UK
APRIA SYSTEMS SL,15269,ES
SOFTINWAY SWITZERLAND LLC,15270,CH
PRITZKOW WALTER ERICH CHRISTIAN,15271,DE
INNOVATION THERM TECHNOLOGIES SL,15272,ES
DOOSAN SKODA POWER SRO,15273,CZ
BLUEBOX ENERGY LTD,15274,UK
ENGIONIC FEMTO GRATINGS GMBH,15275,DE
HELIXCONNECT EUROPE SRL,15280,RO
WOODFIBER APS,15290,DK
STORA ENSO WOOD PRODUCTS GMBH,15292,AT
IREN AMBIENTE SPA,15293,IT
ENEMAERKE & PETERSEN AS,15294,DK
ROTHO BLAAS SRL,15295,IT
FUNDACIO ENT,15296,ES
"EASYSCIENCE - VEREIN ZUR FORDERUNG DER VERMITTLUNG VON FORSCHUNG, TECHNOLOGIE UND INNOVATION",15297,AT
TRIMBLE SOLUTIONS OY,15298,FI
FOLKHEM TRA AB,15299,SE
STORA ENSO TIMBER AB,15300,SE
011H SUSTAINABLE CONSTRUCTION SL,15301,ES
GEOVILLE INFORMATIONSSYSTEME UND DATENVERARBEITUNG GMBH,15304,AT
GARDA NATIONALA DE MEDIU,15305,RO
AIR AND SPACE EVIDENCE LTD,15306,UK
INSPECTORATUL PENTRU PROTECTIA MEDIULUI,15307,MD
FONDAZIONE TORINO MUSEI,15308,IT
CLEIA,15309,FR
UNIVERSITE DE TOULON,15311,FR
CHE GEMEINNUTZIGES CENTRUM FUR HOCHSCHULENTWICKLUNG GMBH,15313,DE
ZENTRUM FUR WISSENSCHAFTSMANAGEMENT E.V.,15314,DE
"Ceska asociace manazeru a administratoru ve vyzkumu, z. s.",15315,CZ
4EU+ EUROPEAN UNIVERSITY ALLIANCE E.V.,15316,DE
GENERALITAT DE CATALUNYA DEPARTAMENT DE RECERCA I UNIVERSITATS,15317,ES
"""NON-GOVERNMENT ORGANIZATION """"EUROPE WITHOUT BARRIERS""""""",15318,UA
UNIVERSITE IBNOU ZOHR A AGADIR,15319,MA
COALIZIONE ITALIANA PER LE LIBERTAE I DIRITTI E CIVILI (CILD),15321,IT
SYNERGEIES STIN EPISTIMI KAI TECHNOLOGIA-SYNEST IDIOTIKI KEFALAIOUCHIKI ETAIREIA,15323,EL
BOND BETER LEEFMILIEU VLAANDEREN,15324,BE
ALMA DIGIT SRL,15325,IT
CARBYON BV,15326,NL
THEOLOGISCHE UNIVERSITEIT APELDOORN,15344,NL
VOLOS ACADEMY FOR THEOLOGICALSTUDIES,15347,EL
TARSUS UNIVERSITESI,15348,TR
CHEMTRIX BV,15349,NL
CONSORZIO INTERUNIVERSITARIO NAZIONALE PER LA REATTIVITA CHIMICA E LA CATALISI - CIRCC,15354,IT
CATALISI INNOVATIVA PER IL RICICLODEL CARBONIO E BIOPOLIMERI,15355,IT
ASOCIATIA CENTRUL DE FORMARE SI EVALUARE IN ASISTENTA SOCIALA,15356,RO
INSTITUTO SUPERIOR DE CIENCIAS SOCIAIS E POLITICAS,15357,PT
MUNICIPIO DA AMADORA,15359,PT
STOWARZYSZENIE CENTRUM WSPIERANIA AKTYWNOSCI LOKALNEJ CAL,15360,PL
INTERNATIONAL FEDERATION OF SOCIALWORKERS EUROPEAN REGION EV,15361,DE
"A.RETIS : ASSOCIATION, RECHERCHE, EDUCATION, TERRITOIRES, INTERVENTIONS, SOCIABILITES",15362,FR
STOWARZYSZENIE NA RZECZ ZACHOWANIA DZIEDZICTWA KULTUROWEGO MIASTA WILAMOWICE WILAMOWIANIE,15368,PL
STOWARZYSZENIE RUSKA BURSA W  GORLICACH,15369,PL
PAEDAGOGISCHE HOCHSCHULE KAERNTEN,15370,AT
JABLONSKI ARTUR,15371,PL
RESEAU EUROPEEN POUR L'EGALITE DESLANGUES,15372,FR
UNIVERSITY OF WALES TRINITY SAINT DAVID ROYAL CHARTER,15373,UK
ASSOCIACIO LINGUAPAX INTERNATIONAL,15374,ES
UCCU ROMA INFORMALIS OKTATASI KOZHASZNU ALAPITVANY,15382,HU
OTWARTA RZECZPOSPOLITA - STOWARZYSZENIE PRZECIW ANTYSEMITYZMOWI I KSENOFOBII,15383,PL
ESIT HAKLAR ICIN IZLEME DERNEGI,15384,TR
"THE WILDLIFE TRUST FOR BEDFORDSHIRE, CAMBRIDGESHIRE AND NORTHAMPTONSHIRE",15385,UK
WELRENT B.V.,15386,NL
EZERU UN PURVU IZPETES CENTRS,15387,LV
VESTAECO NONWOVENS SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,15388,PL
MICHAEL SUCCOW STIFTUNG ZUM SCHUTZDER NATUR,15389,DE
VSI PELKIU ATKURIMO IR APSAUGOS FONDAS,15390,LT
SALTYCO LTD,15391,UK
CENTRUM OCHRONY MOKRADEL,15392,PL
CORPORATION DE L ECOLE POLYTECHNIQUE DE MONTREAL ASSOCIATION,15396,CA
ANKO DYTIKIS MAKEDONIAS A.E. - ANAPTYXIAKOS ORGANISMOS TOPIKIS AFTODIIKISIS,15399,EL
FUNDACJA DUMNI Z LUBINA,15400,PL
TWENTY COMMUNICATIONS SRO,15401,SK
BUSINESS METROPOLE RUHR GMBH,15402,DE
DOLNOSLASKI FUNDUSZ ROZWOJU SP. Z OO,15403,PL
SIMPLON.CO,15404,FR
DIMOS PLATANIAS,15405,EL
BERUFSFORDERUNGSINSTITUT WIEN,15406,AT
MIGRATION MATTERS EV,15407,DE
BILIM ORGANIZATION FOR RESEARCH AND SOCIAL STUDIES,15408,AF
UNIVERSITY OF NIGERIA,15409,NG
SVENSKA FORSKNINGSINSTITUTET I ISTANBUL,15410,SE
BICC - BONN INTERNATIONAL CENTRE FOR CONFLICT STUDIES GGMBH,15411,DE
HASHEMITE UNIVERSITY,15412,JO
Australian Research Data Commons Limited,15417,AU
SCHLOSS DAGSTUHL - LEIBNIZ ZENTRUM FUR INFORMATIK GMBH,15418,DE
DATACITE-INTERNATIONAL DATA CITATION INITIATIVE EV,15419,DE
FIZ KARLSRUHE - LEIBNIZ-INSTITUT FUR INFORMATIONSINFRASTRUKTUR GMBH,15420,DE
FONDATION INRIA,15421,FR
STOWARZYSZENIE INTERWENCJI PRAWNEJ,15422,PL
JOINT COUNCIL FOR THEWELFARE OF IMMIGRANTS,15423,UK
STICHTING FAIRWORK,15424,NL
VEREIN ZUR FORDERUNG DES KIRCHLICHEN ENGAGEMENTS FUR VULNERABLE MIGRANTEN,15425,DE
GEMEINNUTZIGE GESELLSCHAFT ZUR FORDERUNG VON WISSENSCHAFT UND BILDUNGMIT BESCHRANKTER HAFTUNG,15426,DE
POLISH EXPATS ASSOCIATION,15427,UK
HELSINGIN DIAKONISSALAITOKSEN SAATIO SR,15428,FI
EUROPEAN NETWORK AGAINST RACISM,15429,BE
ASSOCIAZIONE LA STRADA DER WEG ONLUS,15430,IT
KUNLABORA,15431,BE
ORIENT EXPRESS-BERATUNGS-BILDUNGS UND KULTURINITIATIVE FUR FRAUEN,15432,AT
EMPACT,15433,BE
FUNDACION INTERED,15434,ES
FUNDACJA FEMINOTEKA,15435,PL
WIRTSCHAFTSKAMMER OSTERREICH,15445,AT
ENVIRONMENTAL RESOURCES MANAGEMENT LIMITED,15446,UK
EVERFUEL A S,15447,DK
SHELL NEDERLAND VERKOOPMAATSCHAPPIJ BV,15448,NL
VOLVO LASTVAGNAR AB,15449,SE
DAIMLER TRUCK AG,15450,DE
TOTALENERGIES GAS MOBILITY BV,15451,NL
FEDERAZIONE ITALIANA AUTOTRASPORTATORI PROFESSIONALI,15452,IT
UNIUNEA NATIONALA A TRANSPORTATORILOR RUTIERI DIN ROMANIA,15453,RO
FIAP SERVICE SRL SOCIETA BENEFIT,15454,IT
AURUM EXPLORATION LIMITED,15460,IE
EUROSENSE GMBH,15461,DE
Ecotone AS,15462,NO
SPECTRAL MAPPING SERVICES SMAPS OY,15463,FI
INNOVATION SALZBURG GMBH,15473,AT
FONDATSIYA LIBRE,15474,BG
BEFC,15487,FR
KONGSBERG MARITIME SWEDEN AB,15490,SE
BUREAU VERITAS RINAVE - SOCIEDADE UNIPESSOAL LDA,15491,PT
Vibrol Oy,15492,FI
Bergen Engines AS,15493,NO
Alfa Laval Rotterdam BV,15494,NL
IBAIZABAL TANKERS SL,15495,ES
Hurtigruten AS,15496,NO
SITEC AUTOMATION GMBH,15498,DE
HAIKU TECH EUROPE BV,15499,NL
DOSETEC EXACT OY,15500,FI
ROCKSOFT OU,15501,EE
SITEC INDUSTRIETECHNOLOGIE GMBH,15502,DE
FINCOAT OY,15503,FI
VUTS AS,15504,CZ
SMARTAL ENGINEERING OU,15505,EE
HARMET OU,15506,EE
HEKOTEK AS,15507,EE
OCTAVIC PTS SRL,15508,RO
TIETO SWEDEN AB,15509,SE
BIOMENSIO OY,15512,FI
MATSUKO S.R.O,15515,SK
CLOUDFLUID GMBH,15516,DE
MAGCAM,15518,BE
QILIMANJARO QUANTUM TECH SL,15520,ES
LUXQUANTA TECHNOLOGIES SL,15521,ES
CRYOHEMT,15522,FR
LAB14 GMBH,15523,DE
5T SRL,15530,IT
TAMPEREEN KAUPUNKISEUDUN ELINKEINOJA KEHITYSYHTIO BUSINESS TAMPERE OY,15531,FI
NEO GLS,15532,FR
ELECTRONIC TRAFIC SA,15533,ES
ISTANBUL OKAN UNIVERSITESI,15534,TR
AUTOMOBIL CLUB ASSISTENCIA SA,15535,ES
ASSOCIACAO DE MUNICIPIOS DE FINS ESPECIFICOS QUADRILATERO URBANO,15536,PT
AYUNTAMIENTO DE VIGO,15537,ES
LIFEGLIMMER GMBH,15538,DE
INGENZA LIMITED,15539,UK
LUCITE INTERNATIONAL UK LIMITED,15540,UK
YARA SUOMI OY,15541,FI
VEITSCH-RADEX GMBH & CO OG,15543,AT
NORDKALK OY AB,15544,FI
SCALIRO GMBH,15545,DE
BUNDESMINISTERIUM FUR LANDESVERTEIDIGUNG,15546,AT
SAFELOG GMBH,15547,DE
EMOTION3D GMBH,15548,AT
IL-INGENIEURBURO LAABMAYR & PARTNER ZT GESMBH,15549,AT
HUAWEI TECHNOLOGIES SWEDEN AB,15551,SE
"IOBUNDLE, LDA",15552,PT
MANTSINEN GROUO LTD OY,15557,FI
METSA FIBRE OY,15558,FI
KALMAR FINLAND OY,15560,FI
SILICON MOBILITY,15561,FR
ECOLE NATIONALE D'INGENIEURS DE GABES,15562,TN
SOCAMEX SA,15564,ES
CUBEXLAB B.V.,15565,NL
ESDAK-ENIAIOS SYNDESMOS DIACHEIRISIS APORRIMATON KRITIS,15567,EL
MYGIJ B.V.,15568,NL
OPALIA PHARMA SA,15569,TN
SOFTWATER SRL,15570,IT
Società Metropolitana Acque Torino S.p.A.,15571,IT
COMMERCIAL VEHICLE CHARGING EUROPE BV,15572,NL
STICHTING CENEX NEDERLAND,15573,NL
Circle K Sverige AB,15575,SE
MAN TRUCK & BUS SE,15577,DE
POST DANMARK A/S,15578,DK
sennder Technologies GmbH,15579,DE
CENEX - CENTRE OF EXCELLENCE FOR LOW CARBON AND FUEL CELL TECHNOLOGIES,15580,UK
ROCSYS BV,15581,NL
CharIN Academy GmbH,15582,DE
HEART AEROSPACE AB,15591,SE
VALMET AUTOMOTIVE SOLUTIONS GMBH,15592,DE
IONCOR Oy,15593,FI
"ISKRAEMECO, MERJENJE IN UPRAVLJANJEENERGIJE, D.D.",15595,SI
LUSIADAS ACE,15596,PT
ARATOS SYSTEMS BV,15597,NL
PREDICT SAS,15598,FR
KNOW CENTER RESEARCH GMBH,15599,AT
SYMBIOLABS CIRCULAR INTELLIGENCE I.K.E.,15602,EL
TIMEGATE INSTRUMENTS OY,15603,FI
SERVICE DEPARTEMENTAL INCENDIE ET SECOURS SDIS,15610,FR
DMK DEUTSCHES MILCHKONTOR GMBH,15612,DE
VIDES RISINAJUMU INSTITUTS NODIBINAJUMS,15613,LV
CNH INDUSTRIAL BELGIUM,15614,BE
AGROINSURANCE INTERNATIONAL LLC,15615,GE
KUVA SPACE OY,15616,FI
DEIMOS SPACE SOCIEDAD LIMITADA UNIPERSONAL,15617,ES
SOPREMA S.R.L,15618,IT
DAREN LABORATORIES & SCIENTIFIC CONSULTANTS LTD,15619,IL
CLUSTER INDUSTRIELLE BIOTECHNOLOGIE EV,15621,DE
SOPREMA,15622,BE
SILORIX GMBH,15627,DE
BREEZE SHIP DESIGN BULGARIA LTD,15629,BG
BREEZE SHIP DESIGN AS,15631,NO
EIDESVIK OFFSHORE ASA,15632,NO
EIDESVIK SHIPPING AS,15634,NO
WARTSILA SWEDEN AB,15635,SE
LISTO BVBA,15637,BE
AFCEN,15638,FR
LINQ CONSULTING AND MANAGEMENT LTD,15639,UK
CONVION OY,15640,FI
CLUSTER DE EMPRESAS DIGITALES SOTENIBLES E INDUSTRIAS INNOVADORAS,15645,ES
P2X SOLUTIONS OY,15647,FI
VANDENILIO ENERGETIKOS ASOCIACIJA,15648,LT
HELEN OY,15649,FI
ENERGY VALLEY,15650,NO
KEEMILISE JA BIOLOOGILISE FUUSIKA INSTITUUT,15651,EE
ELOMATIC CONSULTING AND ENGINEERING OY,15652,FI
GREEN NORTH ENERGY OY,15653,FI
SUSTAINABLE BUSINESS AND TECHNOLOGY DEVELOPMENT SIHTASUTUS,15654,EE
RIGAS BRIVOSTAS PARVALDE,15655,LV
FLEXENS OY AB,15656,FI
SOLARSTONE INFRA OU,15657,EE
OU HENDRIKSON & KO,15658,EE
IWEN ENERGY INSTITUTE GGMBH,15659,DE
SKYBORN RENEWABLES SWEDEN AB,15660,SE
GASGRID FINLAND OY,15661,FI
RONNE HAVN A/S,15662,DK
POWERUP FUEL CELLS OU,15663,EE
MTU VIRU VESINIK,15664,EE
BOREALIS POLYMERS OY,15665,FI
Viking Line Abp,15666,FI
STOWARZYSZENIE DOLNOSLASKA DOLINA WODOROWA,15667,PL
ENERGIFORSK AB,15668,SE
OULUN ENERGIA OY,15669,FI
